date,GOOG_70rsi,GOOG_14rsi,GOOG,GOOG_ao,GOOG_ah,GOOG_al,GOOG_vol,GOOG_100ema,GOOG_25ema,GOOG_5ema,QQQ_70rsi,QQQ_14rsi,QQQ,QQQ_ao,QQQ_ah,QQQ_al,QQQ_vol,QQQ_100ema,QQQ_25ema,QQQ_5ema,^TNX_70rsi,^TNX_14rsi,^TNX,^TNX_ao,^TNX_ah,^TNX_al,^TNX_vol,^TNX_100ema,^TNX_25ema,^TNX_5ema,^VIX_70rsi,^VIX_14rsi,^VIX,^VIX_ao,^VIX_ah,^VIX_al,^VIX_vol,^VIX_100ema,^VIX_25ema,^VIX_5ema
2007-06-14,,,,,,,,,,,0.1312881977699803,0.15362662099973348,0.0065884864428312154,-0.005489864864864913,0.0027449324324324564,-0.0057010135135134865,-0.31835752324586175,-0.03519420175238441,-0.009052917796374071,-0.006646429771593354,0.2300468194889244,0.5977639848226397,0.46879425352993526,-0.0007667241709794492,0.0065171554533258735,-0.008817327966264,0,-0.08334645677518737,-0.041125791662000366,-0.003003305816656421,0.012377909314224098,-0.03384448996930899,-0.23472900222570614,0.08211143695014655,0.08651026392961869,-0.003665689149560114,0,-0.008048586968606664,0.042481367011589555,0.07394615780183766
2007-06-15,,,,,,,,,,,0.14817151573074924,0.22924314736007362,0.008593427423895558,0.0004190236748378151,0.0029331657238635955,-0.0016760946993503723,-0.01931329771775316,-0.04228144702246883,-0.015753166486584536,-0.009166391081119163,0.2026927443979858,0.4522488339839555,0.45635085409059173,0.010636240572423183,0.013537033455811143,-0.0029007928833881813,0,-0.07348321645787803,-0.02887228095678096,0.004428635454196472,0.0188040027705253,-0.007596965472957322,-0.2231210636029138,-0.06671449067431845,0.002152080344332896,-0.09756097560975607,0,-0.028013729107731034,0.018797596764568603,0.030625497222354525
2007-06-18,,,,,,,,,,,0.14981894974982565,0.23646311111776497,0.0008373670389073607,0.0016746912288045923,0.002093364036005685,-0.002093364036006018,-0.2463198350477798,-0.042000485895369755,-0.015043212490208568,-0.0056199400391251375,0.18582679598181656,0.36768099223474165,0.44850610227013593,-0.000777907429016067,0.008945935433683161,-0.0017502917152859565,0,-0.06670608157314173,-0.020491841089410268,0.006778117574624876,0.007279104388026667,-0.05250033876710674,-0.24324149054908725,0.07451564828613999,0.08122205663189264,-0.005216095380029873,0,0.010273053641004726,0.05421262470609611,0.04218080109619238
2007-06-19,,,,,,,,,,,0.1492552325069198,0.23335261564108464,-0.0002091666105015662,-0.002721943048576203,0.0020938023450587373,-0.00523450586264651,0.4475591272222635,-0.04070687493886982,-0.013359474789435222,-0.002278509151697583,0.15412045020008308,0.21994716611074594,0.43335761599615225,0.009830908375933811,0.011010617381046028,-0.0009830908375934033,0,-0.05517906859768784,-0.008023897529157664,0.010298691883490418,-0.005234648470050302,-0.10054304509799138,-0.26529657393239275,0.0723735408560311,0.07392996108949434,-0.0046692607003890885,0,0.0543890139695713,0.09216929588245248,0.04391170450144788
2007-06-20,,,,,,,,,,,0.12407780956671431,0.0992427306641001,-0.009421440343662994,0.010991333756076749,0.012893679983090323,-0.001479602621010434,0.49090124026859994,-0.030708608337514653,-0.003353069696440669,0.00512398996488872,0.16901342941641487,0.2756219805783431,0.44336643728432,-0.006051141909037772,0.0037087643958617633,-0.006831934413429663,0,-0.06062749206232543,-0.013055228165730126,0.001241497086367449,0.03365340034297745,0.06285165285754317,-0.1948750796207857,-0.1295160190865713,0.006134969325153339,-0.13087934560327197,0,-0.074160208689253,-0.03945425199873631,-0.05727263622765588
2007-06-21,,,,,,,,,,,0.14229381593906892,0.18989344932216368,0.009088647755646162,-0.009111855886049458,0.0010473397570172072,-0.01382488479262678,-0.12354220435235388,-0.03838579026401301,-0.011072410996035842,-0.0021780873339816154,0.18475572391754055,0.33119656279312837,0.45418678462287976,-0.004454774355994728,0.0017431725740846282,-0.0077474336625992235,0,-0.06639789116412942,-0.018049368359329798,-0.0048724381375683246,0.023500915907532942,0.021568802535516483,-0.21267391884240064,0.041520056298381514,0.09500351864883871,-0.0028149190710767824,0,-0.04271234531005097,-0.007115986142680719,-0.01580890568353488
2007-06-22,,,,,,,,,,,0.11761869140549734,0.06868648279924287,-0.00942538411986735,0.007401141890463148,0.008881370268555733,-0.003171917953055603,0.08098052500426196,-0.028413191856550224,-0.0012815707418739608,0.004407170373248004,0.17069374981392912,0.2658306613533489,0.44742406753627983,0.010315297781237742,0.013623978201634968,-0.0007785130400933538,0,-0.06047176534303367,-0.011356569504072378,-0.0003449808969132606,0.055024092106342265,0.14175531128104027,-0.15308650057873316,-0.08253968253968258,0.05269841269841269,-0.09142857142857141,0,-0.13267199550625397,-0.09447253262929622,-0.06888437523508595
2007-06-25,,,,,,,,,,,0.10683440753581991,0.018987092858593967,-0.004230483899745496,0.0046719048630281534,0.010405606285835534,-0.005733701422807491,-0.10528421114822334,-0.023601745434204124,0.00283989583216826,0.005052890675248056,0.1378124960896217,0.1232730728201021,0.43119354652844033,0.006892477353288795,0.008664828672705793,-0.0011815675462780728,0,-0.04823917246048637,0.0009487724762973215,0.007007274200202085,0.07277072646151084,0.2033442334676269,-0.11826268471035609,-0.009009009009008917,0.03543543543543537,-0.07447447447447442,0,-0.17483944312453692,-0.1295782228002692,-0.06966966966966948
2007-06-26,,,,,,,,,,,0.09240202982473107,-0.04552745382242904,-0.005733766509333913,0.010679196924391343,0.010679196924391343,-0.0017086715079025483,-0.05819910144427744,-0.017425752650441217,0.007920326113570075,0.006217613179779313,0.14712817203056772,0.16222280986763324,0.43741524624811207,-0.004900999803960082,0.001960399921584033,-0.006077239756910324,0,-0.05132998250033449,-0.0025523808140459625,0.001793162013581595,0.11474822262294908,0.33185819662171157,-0.03159007632683961,-0.12863949179460032,0.0,-0.14187400741132872,0,-0.2658806117804181,-0.21132823597175854,-0.10382885199671843
2007-06-27,,,,,,,,,,,0.12333015719156776,0.11533850412555481,0.015379799963008851,-0.016827934371055897,0.0004206983592762725,-0.017669331089608664,0.08716187871499054,-0.03144451676265936,-0.00664820690033352,-0.0057709917472890115,0.13042733999836328,0.09181698788538682,0.42902947706072836,-0.0033530571992110847,0.0015779092702170594,-0.008284023668639229,0,-0.044479325333069086,0.003840467658515534,0.004750553857371109,0.04290058147568189,0.0565366895760971,-0.16159898890211424,0.21506761107533823,0.22215067611075345,-0.0057952350289761645,0,-0.10384250229878356,-0.03565190446133937,0.06284122154643357
2007-06-28,,,,,,,,,,,0.12224747915268779,0.11020494957341782,-0.00042269177595927437,0.0,0.00694444444444442,-0.0010521885521886931,-0.17495981837489497,-0.030194638991833722,-0.005565297003752301,-0.003801128858671232,0.14986931355786723,0.17513977138298656,0.4420138938670001,-0.006057053536537849,0.0003907776475184921,-0.007815552950371285,0,-0.05219488256941063,-0.004536896920439126,-0.0035595954432733334,0.043086797883181586,0.057161380102435405,-0.16121205761468785,0.01029601029601035,0.010939510939510955,-0.036036036036036,0,-0.10135632502020597,-0.03170251729356377,0.04576478984061949
2007-06-29,,,,,,,,,,,0.1256529830465891,0.12743360333540565,0.0016844731757575794,0.003991596638655448,0.00588235294117645,-0.00819327731092434,0.06962391021434373,-0.030960158297690388,-0.006308045247251481,-0.003321718339879376,0.1054668729715101,0.00014820206019891202,0.41902065577256065,0.011126564673157091,0.011523941982912733,-0.00039737730975575314,0,-0.03530622741767586,0.011751288456191222,0.007791231897909867,0.05594429841844985,0.10137462170185216,-0.13451379878226533,-0.06038200862600129,0.05545286506469482,-0.09919901417128785,0,-0.13573205076478223,-0.06567035276342081,0.002365288083328254
2007-07-02,,,,,,,,,,,0.1429319429657434,0.21163467135615519,0.00861345125808173,-0.006248698187877433,0.0007915017704644978,-0.006873568006665165,-0.3573800727906423,-0.03822554701105785,-0.01325633511596258,-0.0069200684648638155,0.0879178664785455,-0.06180376347000404,0.4095528518513208,0.006602641056422387,0.008203281312525013,0.0,0,-0.02782843077001884,0.017717044900988688,0.009089891880923018,0.03890939678906264,0.038300427387180064,-0.16662909563865758,0.07012987012987004,0.07012987012987004,-0.005844155844155874,0,-0.08636369459094662,-0.012527119953576138,0.03348925955561066
2007-07-03,,,,,,,,,,,0.15532218636676207,0.26734185692207674,0.006248251206522867,-0.004346926102256288,0.0002069964810595959,-0.005588904988615306,-0.5723605830373617,-0.04307083798171807,-0.017510058413885865,-0.007165177372153719,0.1092314236583502,0.033940866409529064,0.4236193033914484,-0.012475247524752375,0.0,-0.012871287128712772,0,-0.0368932450425582,0.007080883512136982,-0.0013776922715965645,0.029168538701390075,0.002542903122058249,-0.18520179743512538,0.002680965147453085,0.025469168900804418,-0.004691689008042954,0,-0.05491187244353779,0.018881621472135235,0.03104074812904245
2007-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,
2007-07-05,,,,,,,,,,,0.16953478688853635,0.32709500145773746,0.007245893878564072,-0.006370735717221465,0.002260583641594982,-0.007603781339909577,1.0975245290956575,-0.04865467810614532,-0.022314956205796155,-0.008374720816687886,0.14583610732193733,0.1782006145979733,0.44904711963706384,-0.00972006220839805,0.0,-0.011469673405909875,0,-0.05319682999924635,-0.009829467335309428,-0.012356916998960465,0.039823851278478345,0.04391179087475777,-0.16353364533924628,-0.00710594315245483,0.030361757105943132,-0.020025839793281652,0,-0.08645984580111854,-0.014535751051216406,-0.004335207024504628
2007-07-06,,,,,,,,,,,0.1775539413231877,0.35924111305123374,0.00410909522331947,-0.0030699959066721183,0.001023331968890595,-0.007367990176013195,-0.10885143003904499,-0.05117613818097,-0.023925754717425418,-0.006902032917839973,0.1647286591505609,0.24414906835966135,0.4628430624937276,-0.008084696823869253,0.0011549566891240204,-0.008469682386910593,0,-0.06102100743966721,-0.017340258892235894,-0.013952533652025867,0.024344845811486947,-0.015749871320354457,-0.1929404231836536,0.04347826086956519,0.05910326086956519,-0.0033967391304348116,0,-0.03786051052754058,0.03491273419488161,0.028564805275087757
2007-07-09,,,,,,,,,,,0.17876002160031745,0.36414530332671435,0.0006135011145270479,0.0002045408058906073,0.001840867253016798,-0.0034771937001432107,0.00474973239704217,-0.05041024756228174,-0.02227209600257618,-0.0036734547467123235,0.14656804541961763,0.17261525873899855,0.45310474988902366,0.0017445241325839689,0.0025198681915099552,-0.002326032176778403,0,-0.053182884058435964,-0.009203600338774764,-0.0034798617241850183,0.03280127521062596,0.0191992376754105,-0.17591544653689148,0.01187335092348274,0.03496042216358841,-0.008575197889182151,0,-0.06349738174973785,0.006388460019841835,-0.00442671535219874
2007-07-10,,,,,,,,,,,0.1552523218733782,0.2259350216062475,-0.008386186975863373,0.0028877887788778533,0.008663366336633782,-0.0010313531353135508,0.5836657894236624,-0.04128825437809469,-0.012693828509639737,0.003658438614840387,0.08868646232163727,-0.029385601260068627,0.4203731991898806,0.014092894005557799,0.0160778086542277,0.0,0,-0.029650442680728695,0.013730462053910486,0.014037391652822473,0.07724304318836658,0.1846733372238242,-0.08266500626712607,-0.09618668184405232,0.00626067159931698,-0.09903244166192371,0,-0.18685760977946209,-0.11859700736692924,-0.08774650888659308
2007-07-11,,,,,,,,,,,0.168790486554755,0.28843694682885995,0.00680828260899435,-0.009014546199549445,0.0,-0.010038926449498109,-0.04872096404404464,-0.046570554230950134,-0.01756813565890991,-0.0015678023979535105,0.10460373710694838,0.03289056924547595,0.43173456389536824,-0.01279527559055127,0.002755905511811152,-0.01279527559055127,0,-0.03669885382850746,0.005183927360925988,0.004067619509646736,0.058207670985260335,0.10705421770310053,-0.11864961599778241,0.06310096153846168,0.07632211538461542,0.0,0,-0.1374156277355626,-0.06182718315344793,-0.01928203609187007
2007-07-12,,,,,,,,,,,0.1984025391568585,0.40582987043634344,0.015364599326277662,-0.010290556900726444,0.0022195318805489084,-0.012913640032284124,0.0658732850167762,-0.05948288222740461,-0.029326449998502202,-0.010199486315131345,0.11799963462991883,0.08404194175757525,0.4414728765000719,-0.007818608287724738,0.004495699765441952,-0.00957779515246271,0,-0.04235836478385124,-0.0014008000495588924,-0.002275177956712282,0.03623590339913221,0.021779243998091714,-0.16121205761468785,0.05469755469755477,0.05469755469755477,-0.03925353925353925,0,-0.07374465573353195,0.0047474779193199534,0.03362062129834653
2007-07-13,,,,,,,,,,,0.21132738467582202,0.4501290451645633,0.0068615283981702645,-0.005611222444889874,0.001402805611222302,-0.006615230460921828,-0.31738779427186176,-0.06425942065802714,-0.03231008495146093,-0.010242846379289183,0.11377350921383439,0.06882204287917645,0.4390382983488961,0.002153906402976302,0.006657528881926833,-0.005286861170941903,0,-0.03960624471605556,0.00035023842739523303,-0.0012156903868585367,0.02855447019817035,-0.00741367982358355,-0.17630237782431787,0.015841584158415856,0.023762376237623783,-0.023762376237623895,0,-0.047907929493637647,0.026741456559109755,0.04158728669075451
2007-07-16,,,,,,,,,,,0.2084169067131863,0.4331856091156189,-0.0010034151713703607,0.0010030090270811698,0.004613841524573781,-0.0018054162487461944,0.05063718242392225,-0.06177206165678295,-0.0282095505233112,-0.00519227205299122,0.0833083681854876,-0.03785972091116392,0.42118472524027256,0.009918666931164388,0.01190240031739731,-0.00039674667724676205,0,-0.02628230528178488,0.012229365732618458,0.00672401003712686,0.03672725220413327,0.02638355515419306,-0.15927740117755576,-0.0012828736369466798,0.015394483643361045,-0.02052597819114821,0,-0.07222678789656223,-0.001485961491366039,0.00952123277468564
2007-07-17,,,,,,,,,,,0.22279553229135957,0.48259821934529756,0.007623370318074592,-0.0051761895281703385,0.0013935894883534417,-0.00617161059128013,0.5614190196344103,-0.067205956410605,-0.032001281321749286,-0.006717847664098664,0.09735047284339714,0.021126917078990032,0.43119354652844033,-0.0045293422607326495,0.0037416305632138602,-0.007286333202048079,0,-0.03250381788947798,0.004340831427259717,-9.333076984585631e-06,0.03747407945895489,0.02957090060961974,-0.15772967602785007,-0.0031989763275752647,0.00959692898272535,-0.02047344849648114,0,-0.0720432501228696,-0.003022664142413478,-0.00164951954710979
2007-07-18,,,,,,,,,,,0.21925107439582078,0.4609607227535045,-0.0011935363376557387,-0.004584412995814358,0.0,-0.010564082120789298,0.17797539936233728,-0.06447535861425524,-0.027593213120106208,-0.002316889159838409,0.06687990062935185,-0.08212334926475393,0.41279895605288863,0.006586826347305452,0.011177644710578916,-0.003792415169660668,0,-0.01878315573867617,0.01601884954090016,0.008335934765540065,0.04442633519903609,0.060218368862249745,-0.14341321839307283,0.023749999999999938,0.06624999999999992,-0.0031250000000000444,0,-0.09060089326184906,-0.024575328403329322,-0.01851303317535513
2007-07-19,,,,,,,,,,,0.22495316956497277,0.48135462441391014,0.0029896193159060875,0.00178855325914129,0.006756756756756577,-0.00019872813990451377,-0.19523350390058752,-0.06560286778629465,-0.027356024857702832,-0.002763560344562266,0.07378641536906855,-0.05180571848447158,0.41766811235524043,0.003778838504375548,0.008353221957040802,-0.0007955449482894839,0,-0.021609663091415765,0.011017768477616707,0.002265983478303646,0.028738740841579756,-0.009862576702366965,-0.17320692752490657,0.013131976362442455,0.025607353906762942,-0.011162179908076109,0,-0.042909532017914254,0.0232319773791263,0.019710411914623416
2007-07-20,,,,,,,,,,,0.20883018152506425,0.38012855882818114,-0.005365715899463464,0.004795204795204899,0.006193806193806273,-0.006193806193806162,0.4181148026010743,-0.058934355014819806,-0.019753143821254038,0.0018956252640813798,0.04247546975151309,-0.15391750533651177,0.39819148714583313,0.007062146892655274,0.01089588377723949,-0.005044390637611085,0,-0.006972289368252338,0.02309504224708414,0.009677579763530453,0.06071036777463959,0.12868590564103527,-0.10665474608756369,-0.09203539823008844,0.09321533923303837,-0.09380530973451329,0,-0.1375060020761515,-0.07205214289930484,-0.0504746326664709
2007-07-23,,,,,,,,,,,0.20961131391221158,0.3834864726619361,0.00039927597955708496,0.0027960854803277257,0.004793289394847244,-0.002995805871779389,-0.34550780330749936,-0.057714574884614844,-0.018032830537312416,0.001219333856493643,0.045612433437345314,-0.13923720710022777,0.4003555566135451,-0.0028203062046736616,0.0026188557614825747,-0.003626107977437676,0,-0.00814443264536946,0.019295065689260316,0.004582758897235584,0.05783498851452961,0.1152735466908949,-0.11207178411153347,-0.01130279595478867,0.016656751933373126,-0.024985127900059356,0,-0.12748591496444095,-0.05732281390909355,-0.02470883106704136
2007-07-24,,,,,,,,,,,0.16635377274423674,0.13772325383823328,-0.014778401582275657,0.007703223190756114,0.015609162781269115,-0.005676059193188698,0.6596299769343241,-0.04232394956701413,-0.002668859525732703,0.009902890271983766,0.036996037695043074,-0.16774358005015316,0.39494538294426507,0.005056634304207108,0.005461165048543659,-0.002224919093851141,0,-0.0038070329781051404,0.021135427870671686,0.004394239175447678,0.08897361409798535,0.23668068290480604,-0.044745740099337634,-0.04959568733153652,0.029110512129379984,-0.057681940700808676,0,-0.20472699654983362,-0.1312096756715203,-0.06950345550005743
2007-07-25,,,,,,,,,,,0.16920282454677377,0.15303873332729623,0.0014178619092522304,0.003441295546558587,0.005465587044534592,-0.006882591093117396,-0.031635524777967744,-0.042377088243535255,-0.003367807448176441,0.004860663490067418,0.019942691296786705,-0.22315598268413467,0.3841250356057053,0.00509787928221872,0.008564437194127139,-0.0016313213703099683,0,0.004478837651037182,0.026751656481186048,0.007298423571434176,0.07961196472784607,0.1911555088822314,-0.062157648033526164,-0.018232044198895125,0.07513812154696131,-0.03977900552486202,0,-0.18137986351966473,-0.0976904807895852,-0.025047786127621707
2007-07-26,,,,,,,,,,,0.14535743953924693,0.03424639901177727,-0.008501868703099729,0.0018374846876276774,0.0100040832993058,-0.01898734177215189,0.8608117745298665,-0.03305326398624309,0.005189762519017371,0.007601686127741036,-0.03136532314956014,-0.3672133702064974,0.34977043280577824,0.018002930709650533,0.018840276324052718,-0.0037680552648104992,0,0.03073416484517355,0.049020035109418325,0.020062562813322415,0.1244116880830515,0.3437786791996359,0.039992211847046606,-0.06412729026036634,0.1263259402121506,-0.06943105110896808,0,-0.2797612758932845,-0.19267666588178023,-0.08600273300214334
2007-07-27,,,,,,,,,,,0.09209672805520412,-0.1801611699446566,-0.020211796599105127,0.01875390706397151,0.023546572202542082,0.0,-0.19838752904169132,-0.012511045176091584,0.023993935177464065,0.016754819371405993,-0.026826487944587286,-0.3439665363381161,0.3527460283238822,-0.00981620718462839,0.006265664160400863,-0.00981620718462839,0,0.027972729554912368,0.042082816039504145,0.010038920365685211,0.17720000218055318,0.48084415128199054,0.1727096434343062,-0.15846090194455942,0.0,-0.18907736863880842,0,-0.37335491416060884,-0.2786556013188205,-0.12870524150615592
2007-07-30,,,,,,,,,,,0.11569463281740155,-0.04783385076106242,0.011668875980021256,-0.0070030895983520525,0.003707518022657119,-0.012358393408856694,-0.33733474318499296,-0.02304923327052466,0.011557825918518283,0.0017688263058455167,-0.02020136356879604,-0.3090997253218461,0.3570741672593061,-0.008534554537885208,0.0012489592006659223,-0.008534554537885208,0,0.024260937471139554,0.03480589720432459,0.0027662571869415675,0.11177787901775588,0.21738655065044782,0.045022318583590064,0.1327264015333014,0.1327264015333014,-0.00047915668423581526,0,-0.2680016255642014,-0.14898414772050472,0.015878026237802434
2007-07-31,,,,,,,,,,,0.06456713878013602,-0.21949344111121533,-0.021008220806988286,0.03029665474437193,0.030717441615821572,-0.002103934357248094,0.5834453430312446,-0.001742286019064787,0.03081738627687658,0.013596087662326672,-0.03325263660934738,-0.3467429253016951,0.3481473807049942,0.013833577866275482,0.015091175854118566,-0.0004191993292810281,0,0.030895019079277608,0.03796170352335704,0.004635033342240469,0.15025002600734638,0.32174153931294397,0.1475591097515893,-0.1462585034013606,0.01743197278911568,-0.16326530612244894,0,-0.34231962084724943,-0.22251975593635187,-0.05503836605732326
2007-08-01,,,,,,,,,,,0.08007815740673664,-0.13927057490664865,0.0077829009758992864,-0.01064718162839251,0.0006263048016701411,-0.019206680584551217,0.15548855615900545,-0.008939030449610419,0.021369524620034275,0.002262446868517509,-0.037979971983194076,-0.36038996417238595,0.3449012765034264,-0.005463332632906215,0.004412691741962682,-0.007984870771170494,0,0.03294190967431865,0.03659334488309107,0.003238563201277911,0.1523583214772661,0.327210130024115,0.15336307906298557,0.001689902830587231,0.10773130544993648,-0.017321504013519173,0,-0.3383719810497037,-0.2075224879277029,-0.028788415756141328
2007-08-02,,,,,,,,,,,0.09812259018836357,-0.050735403176862946,0.009185305365627455,-0.008274720728175589,0.0018618121638394047,-0.011377741001241337,-0.4102925877406557,-0.01727099187271275,0.011343588175693364,-0.005242568468224129,-0.04036026593345355,-0.36750482179158295,0.3432782244026424,0.010309278350515427,0.01115085209341471,0.0,0,0.03369812603152589,0.03418436728354868,0.002748077293164064,0.10685382023822897,0.1623629681294179,0.05856491364351442,0.08105560791705946,0.08388312912346851,-0.0009425070688029447,0,-0.25573862867122255,-0.10387588273808857,0.05670676416329079
2007-08-03,,,,,,,,,,,0.054258490767879974,-0.19210316999584834,-0.019030208101274,0.01750316322226908,0.01876845212990297,-0.005693800084352718,-0.048021489745855524,0.0020917410973155803,0.028555919873516133,0.00876243596350057,-0.0611765861451677,-0.42802967488975013,0.32894126417905073,0.014042553191489393,0.01574468085106373,-0.001276595744680864,0,0.044591783011267205,0.041250342511098825,0.008423918523747354,0.16091106391072443,0.31064809345132316,0.21101584088952097,-0.1446740858505564,0.015500794912559623,-0.16176470588235292,0,-0.36405032660572556,-0.22082399718531875,-0.07052494367799622
2007-08-06,,,,,,,,,,,0.07662994421400868,-0.08779771707859681,0.011598423887977197,-0.010631644777986282,0.0010423181154888272,-0.019595580571190374,0.1388582766340782,-0.008885979688502688,0.015566362333385708,-0.002480182675068887,-0.04769118709056059,-0.34684665813837,0.33732703336643444,-0.010357218347072372,0.0008454872120060575,-0.010779961953075512,0,0.03713651053496747,0.031011646842715512,0.00043075770279932257,0.1220902321288456,0.18351544742344658,0.12511709508085744,0.10374891020052313,0.1538796861377505,-0.021795989537925053,0,-0.29575057718529596,-0.1307163965249869,0.017511166570943537
2007-08-07,,,,,,,,,,,0.09012582464304558,-0.027930275986270344,0.00708663421904682,-0.008900848685572393,0.006416890912854356,-0.017180707927965444,-0.13074276870603027,-0.015194616201394284,0.007847029891505874,-0.005516865932387538,-0.04248864052338902,-0.3156665215969957,0.3405731375680025,-0.0012650221378874837,0.00400590343664331,-0.009065991988193134,0,0.033964348943088085,0.025571781323749487,-0.0016986869150146244,0.0989159952298337,0.11134948093197139,0.07172057741601244,0.08209647495361772,0.10111317254174401,-0.0357142857142857,0,-0.24497215168554765,-0.06586503017373435,0.05049723465431
2007-08-08,,,,,,,,,,,0.11068507123657455,0.059022546126985986,0.010971106050195061,-0.00675675675675691,0.0045045045045044585,-0.00900900900900925,-0.024212122076380446,-0.024985798603572418,-0.002721972423619823,-0.009899713202038862,0.0063185096951089295,-0.058392510893250746,0.37222265353328976,-0.00802469135802486,0.005967078189300423,-0.01213991769547329,0,0.009093827789657505,0.0003441254989586806,-0.016103992354650654,0.09708376520021673,0.1055626586465948,0.06746433325432193,-0.02237762237762242,0.06993006993007,-0.09883449883449891,0,-0.23565267026056858,-0.05271580261697095,0.03202421591047222
2007-08-09,,,,,,,,,,,0.058933501627355014,-0.11320678038299235,-0.023136182507154785,0.010060783902745563,0.026409557744707657,-0.00041919932928125014,0.5030628460537188,-0.0015653435786279202,0.019050745445371442,0.00836584057319767,-0.02148755944134308,-0.16375380784319746,0.3532870456908101,0.00041753653444676075,0.00542797494780789,-0.01085594989561578,0,0.02351010509622764,0.012923245908923686,-0.0007598769157702856,0.16190717528260193,0.28810560337000707,0.2620907708298074,-0.0762839879154078,0.015861027190332333,-0.09969788519637468,0,-0.37191099778711145,-0.20976492560275906,-0.09930055411577732
2007-08-10,,,,,,,,,,,0.04022267782443748,-0.16861495455076592,-0.009012447089977947,-0.0014805414551608553,0.011632825719120055,-0.013747884940778388,0.030035367089016725,0.007610762162455709,0.025738237898086824,0.011541200141210073,-0.026942894263804078,-0.1834334619991161,0.3494999241223141,-0.0071189279731992405,0.0012562814070351536,-0.009631490787269548,0,0.026133983637179226,0.013615001375130609,0.0022505894400914883,0.18342666447666814,0.34054843348547764,0.3325122651414145,-0.009187279151943506,0.054416961130742125,-0.04911660777385163,0,-0.4024936365457069,-0.23477036129654427,-0.0992078776815769
2007-08-13,,,,,,,,,,,0.05285651931685749,-0.11289181387261409,0.006767386924525634,0.001680672268907557,0.00588235294117645,-0.0025210084033614466,-0.5511031506633913,0.0010303989614519615,0.017067969381513226,0.0027681612553196455,-0.026113804604072328,-0.17916428394371947,0.3500409414892421,0.009208874005860235,0.02344077019673496,-0.0020929259104227604,0,0.02536410192381866,0.011217170375524832,0.0017179846809727284,0.1548321731696032,0.2465461695666113,0.26557315241664514,0.05457282649604811,0.05457282649604811,-0.0410237109522017,0,-0.35471231276886794,-0.1655549985330803,-0.020131031862539506
2007-08-14,,,,,,,,,,,0.018426717569706454,-0.21494774392342123,-0.01701698900053173,0.019234879247702397,0.020303483650352616,-0.0012823252831802856,0.39905875307132155,0.01816609834439431,0.031573395921635106,0.011776214147137365,-0.04412054555784096,-0.24649298596758557,0.3375975420498985,0.011411665257818893,0.017751479289940697,-0.001267962806424383,0,0.034725732561574185,0.018650633668554573,0.0075196404033444075,0.16791894360436274,0.28136588311575766,0.3085225253209769,-0.07658959537572263,0.022037572254335336,-0.08562138728323698,0,-0.3714012313348666,-0.17931612644952377,-0.02843944333342463
2007-08-15,,,,,,,,,,,-0.01738861240166244,-0.3090053477877893,-0.019019959568349433,0.01699346405228752,0.025925925925925908,-0.0018954248366012116,0.41729198842048204,0.03727890611446405,0.04684468483969528,0.01769088176492839,-0.05414854517504466,-0.282325062483701,0.33056431627983474,0.003824904377390581,0.009774755631109189,-0.004037399065023428,0,0.039702853569236085,0.021455297912571947,0.007069728470058267,0.2016984768675826,0.36631775980563985,0.4242149802614743,-0.0798826214541899,0.0355396152592109,-0.14704923377893708,0,-0.42232441308420343,-0.2338752770025343,-0.06690700732611476
2007-08-16,,,,,,,,,,,-0.031369524046458395,-0.3432857349654023,-0.007844019388732498,-0.0024154589371980784,0.008124725516029718,-0.025032938076416378,-0.12621218369774367,0.044665800833770586,0.049819511845811126,0.014748969803522138,-0.09348260642091902,-0.40628465782711315,0.30189039583265126,0.01413043478260878,0.01934782608695662,-0.003695652173912878,0,0.06240936376610473,0.04018327988018133,0.018096023078508328,0.20345395990087325,0.37060543238609966,0.43040588086029674,0.0600064871878041,0.2163477132662992,-0.012650016217969462,0,-0.41512394002383757,-0.21359129518773812,-0.04070018585331858
2007-08-17,,,,,,,,,,,-0.0004826232428685273,-0.20553393246301,0.016909113514857552,0.0,0.00603541351759862,-0.015568991578492786,0.18634026904990608,0.026912190678005432,0.02894151190136629,-0.0024750091800507246,-0.06260914340437068,-0.2465941400778378,0.32163752972552284,-0.005991868178900184,0.013053712818317909,-0.008773806976246634,0,0.04494604127612489,0.020976019560457138,0.00034685492843333776,0.18952205726427138,0.3201041662304726,0.3979036527164781,-0.15805268422807595,0.049016338779593216,-0.15871957319106367,0,-0.38913995158145076,-0.1708784462697709,-0.006371792177170987
2007-08-20,,,,,,,,,,,0.008124176221538023,-0.16867171185220214,0.004749130364947144,-0.0008596604341284397,0.004083387062110422,-0.009671179883945835,-0.3548975860469947,0.021824225451263946,0.021367880083587476,-0.005955861557683351,-0.07673742667328455,-0.2927977545531343,0.3110876910704272,0.011005610703495705,0.011437203280103558,-0.004747518342684609,0,0.052685562146224996,0.026237960185916398,0.004272971054660957,0.13161513962982185,0.12551158830837167,0.25628680151841116,0.13444739840486153,0.13748575769084703,-0.02012913026965435,0,-0.29686715492080085,-0.04644251953580747,0.08737082923088857
